Core 0 Temp,Core 1 Temp,Core 2 Temp,Core 3 Temp,Core 4 Temp,Core 5 Temp,Core 6 Temp,Core 7 Temp,,Core 0,Low temp_0,High temp_0,Core_load_0,Core_speed_0,Core 1,Low temp_1,High temp_1,Core load_1,Core speed_1,Core 2,Low temp_2,High temp_2,Core load_2,Core speed_2,Core 3,Low temp_3,High temp_3,Core load_3,Core speed_3,Core 4,Low temp_4,High temp_4,Core load_4,Core speed_4,Core 5,Low temp_5,High temp_5,Core load_5,Core speed_5,Core 6,Low temp_6,High temp_6,Core load_6,Core speed_6,Core 7,Low temp_7,High temp_7 ,Core load_7,Core speed_7,CPU 0 Power
51,60,48,51,48,61,49,49,,,34,64,12,4489.02,,34,65,46,4588.78,,34,66,1,4489.02,,34,65,0,4489.02,,34,61,1,4489.02,,35,63,3,4489.02,,34,63,0,4489.02,,35,64,0,4588.78,24.9
51,62,48,51,47,49,49,47,,,34,64,9,4588.78,,34,65,47,4588.78,,34,66,3,4588.78,,34,65,0,4588.78,,34,61,0,4588.78,,35,63,0,4588.78,,34,63,0,4588.78,,35,64,1,4588.78,24.6
52,61,48,51,47,50,49,48,,,34,64,9,4588.78,,34,65,47,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,61,2,4588.78,,35,63,1,4588.78,,34,63,1,4588.78,,35,64,0,4588.78,24.5
51,62,48,51,47,49,49,47,,,34,64,12,4588.78,,34,65,44,4588.78,,34,66,2,4588.78,,34,65,0,4588.78,,34,61,2,4588.78,,35,63,1,4588.78,,34,63,0,4588.78,,35,64,1,4588.78,25.1
51,56,54,51,47,50,49,47,,,34,64,8,4588.78,,34,65,44,4588.78,,34,66,2,4588.78,,34,65,0,4588.78,,34,61,0,4588.78,,35,63,1,4588.78,,34,63,0,4588.78,,35,64,0,4588.78,25.6
51,61,48,51,47,49,49,47,,,34,64,10,4588.78,,34,65,45,4588.78,,34,66,0,4588.78,,34,65,2,4588.78,,34,61,6,4588.78,,35,63,1,4588.78,,34,63,0,4588.78,,35,64,1,4588.78,26.9
51,60,49,51,47,49,49,47,,,34,64,13,4588.78,,34,65,47,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,61,0,4588.78,,35,63,3,4588.78,,34,63,0,4588.78,,35,64,0,4588.78,24.6
52,60,48,59,47,50,49,47,,,34,64,13,4489.02,,34,65,46,4489.02,,34,66,1,4489.02,,34,65,2,4489.02,,34,61,0,4489.02,,35,63,1,4489.02,,34,63,1,4489.02,,35,64,1,4489.02,24.9
52,62,48,51,48,50,49,49,,,34,64,8,4588.78,,34,65,46,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,61,0,4588.78,,35,63,0,4588.78,,34,63,0,4588.78,,35,64,0,4588.78,25.5
51,61,48,51,47,50,49,49,,,34,64,13,4588.78,,34,65,47,4588.78,,34,66,1,4489.02,,34,65,0,4588.78,,34,61,2,4588.78,,35,63,1,4588.78,,34,63,0,4588.78,,35,64,1,4588.78,25.4
51,60,48,51,47,49,49,47,,,34,64,6,4489.02,,34,65,43,4489.02,,34,66,0,4489.02,,34,65,0,4489.02,,34,61,4,4489.02,,35,63,2,4489.02,,34,63,0,4489.02,,35,64,1,4489.02,24.6
51,62,49,51,48,49,49,47,,,34,64,11,4489.02,,34,65,47,4489.02,,34,66,0,4489.02,,34,65,0,4489.02,,34,61,2,4489.02,,35,63,2,4489.02,,34,63,0,4489.02,,35,64,1,4489.02,24.7
51,61,48,51,47,50,49,48,,,34,64,9,4489.02,,34,65,43,4588.78,,34,66,2,4389.26,,34,65,2,4489.02,,34,61,1,4489.02,,35,63,3,4289.51,,34,63,0,4389.26,,35,64,1,4588.78,26.8
52,61,48,51,47,49,49,47,,,34,64,9,4588.78,,34,65,46,4588.78,,34,66,1,4588.78,,34,65,0,4588.78,,34,61,1,4588.78,,35,63,2,4588.78,,34,63,1,4588.78,,35,64,0,4588.78,25.4
53,60,60,58,50,51,49,48,,,34,64,13,4289.51,,34,65,46,4389.26,,34,66,8,4389.26,,34,65,9,4389.26,,34,61,1,4389.26,,35,63,0,4389.26,,34,63,0,4389.26,,35,64,3,4389.26,25.9
51,60,48,51,47,50,49,48,,,34,64,9,4289.51,,34,65,43,4489.02,,34,66,1,4588.78,,34,65,2,4588.78,,34,61,2,4588.78,,35,63,5,4588.78,,34,63,0,4588.78,,35,64,1,4588.78,24.8
51,60,49,51,47,50,49,48,,,34,64,14,4489.02,,34,65,46,4489.02,,34,66,1,4489.02,,34,65,1,4489.02,,34,61,2,4489.02,,35,63,2,4489.02,,34,63,0,4489.02,,35,64,2,4489.02,25.8
51,61,48,51,47,49,49,48,,,34,64,9,4489.02,,34,65,43,4489.02,,34,66,6,4489.02,,34,65,2,4489.02,,34,61,7,4489.02,,35,63,5,4489.02,,34,63,1,4489.02,,35,64,6,4489.02,30.6
50,60,48,51,47,49,49,48,,,34,64,17,4489.02,,34,65,40,4489.02,,34,66,2,4389.26,,34,65,1,4389.26,,34,61,3,4389.26,,35,63,1,4489.02,,34,63,1,4389.26,,35,64,0,4389.26,24.4
51,63,49,51,49,51,50,48,,,34,64,14,4489.02,,34,65,42,4588.78,,34,66,6,4389.26,,34,65,5,4489.02,,34,61,5,4489.02,,35,63,4,4489.02,,34,63,4,4489.02,,35,64,3,4489.02,26
51,61,48,52,47,50,49,48,,,34,64,14,4489.02,,34,65,47,4489.02,,34,66,3,4489.02,,34,65,0,4489.02,,34,61,1,4489.02,,35,63,0,4489.02,,34,63,0,4489.02,,35,64,2,4489.02,25.1
52,61,48,51,48,51,49,49,,,34,64,11,4489.02,,34,65,45,4489.02,,34,66,2,4489.02,,34,65,2,4489.02,,34,61,2,4489.02,,35,63,1,4389.26,,34,63,2,4389.26,,35,64,3,4489.02,24.7
52,61,48,51,47,50,49,48,,,34,64,11,4489.02,,34,65,46,4489.02,,34,66,3,4489.02,,34,65,2,4489.02,,34,61,2,4489.02,,35,63,3,4489.02,,34,66,0,4489.02,,35,64,3,4489.02,24.6
51,60,48,51,48,50,49,48,,,34,64,13,4289.51,,34,65,43,4389.26,,34,66,0,4289.51,,34,65,2,4289.51,,34,61,2,4289.51,,35,63,2,4289.51,,34,66,1,4289.51,,35,64,2,4289.51,24.7
51,58,48,51,48,50,49,47,,,34,64,13,4289.51,,34,65,45,4289.51,,34,66,4,4289.51,,34,65,2,4289.51,,34,61,2,4289.51,,35,63,3,4289.51,,34,66,1,4289.51,,35,64,2,4289.51,24.9
52,62,48,51,47,50,49,47,,,34,64,12,4489.02,,34,65,44,4588.78,,34,66,1,4588.78,,34,65,1,4588.78,,34,61,3,4588.78,,35,63,1,4588.78,,34,66,3,4588.78,,35,64,1,4588.78,25.6
51,62,48,51,48,50,50,47,,,34,64,14,4489.02,,34,65,41,4588.78,,34,66,1,4588.78,,34,65,5,4588.78,,34,61,5,4588.78,,35,63,3,4588.78,,34,66,0,4588.78,,35,64,3,4588.78,27.6
51,59,49,51,48,51,50,49,,,34,64,14,4289.51,,34,65,41,4289.51,,34,66,5,4289.51,,34,65,4,4289.51,,34,61,12,4289.51,,35,63,7,4289.51,,34,66,2,4289.51,,35,64,5,4289.51,31.3
52,60,49,51,48,50,50,48,,,34,64,7,4489.02,,34,65,45,4489.02,,34,66,3,4489.02,,34,65,5,4489.02,,34,61,2,4489.02,,35,63,2,4489.02,,34,66,4,4489.02,,35,64,1,4489.02,27.1
51,60,50,51,48,50,49,49,,,34,64,8,4489.02,,34,65,47,4489.02,,34,66,1,4389.26,,34,65,1,4389.26,,34,61,2,4289.51,,35,63,4,4389.26,,34,66,1,4489.02,,35,64,1,4489.02,25.5
51,60,48,51,48,51,49,48,,,34,64,18,4389.26,,34,65,47,4389.26,,34,66,1,4389.26,,34,65,2,4389.26,,34,61,2,4389.26,,35,63,1,4389.26,,34,66,0,4389.26,,35,64,4,4389.26,26.9
51,62,48,51,47,50,59,48,,,34,64,13,4489.02,,34,65,42,4389.26,,34,66,6,4489.02,,34,65,7,4489.02,,34,61,6,4489.02,,35,63,1,4489.02,,34,66,1,4389.26,,35,64,2,4489.02,29.4
51,62,48,51,48,50,49,48,,,34,64,16,4588.78,,34,65,47,4588.78,,34,66,2,4588.78,,34,65,0,4588.78,,34,61,1,4588.78,,35,63,2,4588.78,,34,66,0,4588.78,,35,64,2,4588.78,24.9
51,61,49,51,48,50,49,48,,,34,64,12,4389.26,,34,65,43,4389.26,,34,66,9,4389.26,,34,65,4,4389.26,,34,61,4,4389.26,,35,63,1,4389.26,,34,66,1,4389.26,,35,65,2,4389.26,24.8
53,59,50,52,50,51,50,49,,,34,64,15,4389.26,,34,65,46,4389.26,,34,66,3,4389.26,,34,65,4,4389.26,,34,61,12,4389.26,,35,63,2,4389.26,,34,66,0,4389.26,,35,65,3,4389.26,28.4
51,57,49,52,49,51,49,48,,,34,64,13,4389.26,,34,65,44,4389.26,,34,66,5,4389.26,,34,65,6,4389.26,,34,61,2,4389.26,,35,63,2,4389.26,,34,66,1,4389.26,,35,65,3,4389.26,24.8
52,62,48,51,48,51,49,48,,,34,64,13,4588.78,,34,65,44,4588.78,,34,66,2,4588.78,,34,65,3,4588.78,,34,61,0,4588.78,,35,63,2,4588.78,,34,66,0,4588.78,,35,65,3,4588.78,25.5
51,58,50,51,48,50,49,48,,,34,64,11,4389.26,,34,65,43,4489.02,,34,66,2,4489.02,,34,65,1,4489.02,,34,61,5,4489.02,,35,63,1,4489.02,,34,66,0,4489.02,,35,65,3,4489.02,25.3
51,60,48,51,48,50,49,48,,,34,64,15,4389.26,,34,65,45,4389.26,,34,66,9,4389.26,,34,65,7,4389.26,,34,61,4,4389.26,,35,63,4,4389.26,,34,66,3,4389.26,,35,65,6,4389.26,28.9
51,62,48,51,48,50,49,47,,,34,64,12,4588.78,,34,65,43,4588.78,,34,66,2,4588.78,,34,65,1,4588.78,,34,61,2,4588.78,,35,63,3,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,24.7
52,61,48,51,48,50,49,48,,,34,64,16,4489.02,,34,65,48,4489.02,,34,66,2,4489.02,,34,65,0,4489.02,,34,61,0,4489.02,,35,63,0,4489.02,,34,66,0,4489.02,,35,65,2,4489.02,25.3
52,60,48,51,48,50,49,48,,,34,64,21,4489.02,,34,65,45,4489.02,,34,66,5,4489.02,,34,65,2,4489.02,,34,61,2,4489.02,,35,63,2,4489.02,,34,66,2,4489.02,,35,65,6,4489.02,25.7
52,58,50,51,48,50,49,48,,,34,64,17,4389.26,,34,65,48,4389.26,,34,66,3,4389.26,,34,65,3,4389.26,,34,61,1,4389.26,,35,63,2,4389.26,,34,66,0,4289.51,,35,65,2,4389.26,27.3
51,60,48,51,48,51,49,48,,,34,64,12,4389.26,,34,65,44,4389.26,,34,66,5,4389.26,,34,65,4,4389.26,,34,61,3,4389.26,,35,63,1,4389.26,,34,66,0,4389.26,,35,65,5,4389.26,25.7
52,57,50,51,51,51,50,50,,,34,64,13,4289.51,,34,65,47,4289.51,,34,66,6,4289.51,,34,65,5,4289.51,,34,61,3,4289.51,,35,63,2,4289.51,,34,66,1,4289.51,,35,65,3,4289.51,23.9
51,59,49,51,48,50,49,49,,,34,64,11,4389.26,,34,65,46,4389.26,,34,66,5,4289.51,,34,65,1,4389.26,,34,61,2,4389.26,,35,63,2,4489.02,,34,66,2,4389.26,,35,65,1,4389.26,26
52,55,55,51,50,51,50,50,,,34,64,11,4389.26,,34,65,43,4389.26,,34,66,8,4389.26,,34,65,4,4389.26,,34,61,8,4389.26,,35,63,2,4389.26,,34,66,4,4389.26,,35,65,5,4389.26,31.4
52,60,48,51,48,50,50,48,,,34,64,13,4389.26,,34,65,44,4389.26,,34,66,4,4389.26,,34,65,2,4389.26,,34,61,1,4389.26,,35,63,0,4389.26,,34,66,1,4389.26,,35,65,0,4389.26,25.2
52,63,48,51,48,51,50,48,,,34,64,10,4489.02,,34,65,44,4588.78,,34,66,9,4588.78,,34,65,4,4588.78,,34,61,3,4588.78,,35,63,5,4588.78,,34,66,4,4588.78,,35,65,2,4588.78,26.6
53,52,56,51,49,52,50,61,,,34,64,12,4289.51,,34,65,43,4289.51,,34,66,5,4289.51,,34,65,5,4289.51,,34,61,2,4289.51,,35,63,8,4289.51,,34,66,1,4289.51,,35,65,4,4289.51,26.8
53,59,51,52,50,51,50,50,,,34,64,17,4289.51,,34,65,44,4289.51,,34,66,9,4289.51,,34,65,5,4289.51,,34,61,1,4289.51,,35,63,2,4289.51,,34,66,1,4289.51,,35,65,4,4289.51,27.9
53,62,50,51,56,51,50,49,,,34,64,13,4489.02,,34,65,45,4588.78,,34,66,0,4588.78,,34,65,1,4588.78,,34,61,4,4588.78,,35,63,3,4588.78,,34,66,0,4588.78,,35,65,2,4588.78,23.9
52,60,50,52,49,51,49,49,,,34,64,10,4489.02,,34,65,44,4489.02,,34,66,3,4489.02,,34,65,0,4489.02,,34,61,2,4489.02,,35,63,3,4489.02,,34,66,3,4489.02,,35,65,0,4489.02,25.8
53,61,50,52,49,51,50,49,,,34,64,15,4289.51,,34,65,40,4289.51,,34,66,5,4389.26,,34,65,3,4389.26,,34,61,3,4389.26,,35,63,1,4389.26,,34,66,0,4389.26,,35,65,6,4389.26,27
52,62,48,51,48,50,49,48,,,34,64,13,4489.02,,34,65,45,4489.02,,34,66,0,4489.02,,34,65,0,4489.02,,34,61,3,4489.02,,35,63,6,4489.02,,34,66,0,4489.02,,35,65,0,4489.02,24.5
52,59,50,51,49,51,49,49,,,34,64,33,4289.51,,34,65,46,4289.51,,34,66,8,4289.51,,34,65,4,4289.51,,34,61,4,4289.51,,35,63,2,4289.51,,34,66,2,4289.51,,35,65,1,4289.51,28.3
52,62,49,51,48,51,50,48,,,34,64,10,4588.78,,34,65,48,4588.78,,34,66,3,4588.78,,34,65,4,4588.78,,34,61,3,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,24.7
52,62,48,51,48,51,50,48,,,34,64,12,4588.78,,34,65,45,4588.78,,34,66,2,4588.78,,34,65,0,4588.78,,34,61,1,4588.78,,35,63,0,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,24.4
53,61,63,52,49,52,50,48,,,34,64,15,4489.02,,34,65,49,4489.02,,34,66,4,4489.02,,34,65,0,4489.02,,34,61,2,4489.02,,35,63,1,4489.02,,34,66,0,4489.02,,35,65,0,4489.02,24.9
52,61,48,51,48,51,49,47,,,34,64,15,4489.02,,34,65,42,4489.02,,34,66,5,4489.02,,34,65,0,4489.02,,34,61,2,4489.02,,35,63,0,4489.02,,34,66,0,4489.02,,35,65,0,4489.02,24.1
52,61,49,51,48,51,49,48,,,34,64,12,4489.02,,34,65,45,4489.02,,34,66,4,4489.02,,34,65,1,4489.02,,34,61,1,4489.02,,35,63,1,4489.02,,34,66,0,4489.02,,35,65,1,4489.02,25
52,59,51,51,48,51,50,48,,,34,64,10,4588.78,,34,65,43,4489.02,,34,66,3,4489.02,,34,65,2,4389.26,,34,61,2,4389.26,,35,63,0,4489.02,,34,66,0,4489.02,,35,65,2,4588.78,24.5
51,60,49,51,48,51,50,49,,,34,64,15,4489.02,,34,65,43,4489.02,,34,66,3,4489.02,,34,65,1,4489.02,,34,61,3,4489.02,,35,63,1,4489.02,,34,66,0,4489.02,,35,65,2,4489.02,24.7
52,62,49,51,48,51,50,48,,,34,64,16,4588.78,,34,65,46,4588.78,,34,66,4,4588.78,,34,65,1,4588.78,,34,61,1,4588.78,,35,63,0,4588.78,,34,66,0,4588.78,,35,65,1,4588.78,27.1
52,59,50,51,49,51,50,49,,,34,64,9,4389.26,,34,65,42,4389.26,,34,66,5,4389.26,,34,65,2,4389.26,,34,61,2,4389.26,,35,63,2,4389.26,,34,66,1,4389.26,,35,65,2,4389.26,26.2
53,62,50,52,49,51,50,48,,,34,64,10,4489.02,,34,65,47,4489.02,,34,66,4,4489.02,,34,65,0,4489.02,,34,61,1,4489.02,,35,63,0,4489.02,,34,66,0,4489.02,,35,65,1,4489.02,26.3
53,59,50,52,49,51,50,49,,,34,64,18,4289.51,,34,65,41,4289.51,,34,66,7,4289.51,,34,65,3,4289.51,,34,61,7,4289.51,,35,63,3,4289.51,,34,66,0,4289.51,,35,65,7,4289.51,24.7
52,61,49,51,48,51,50,49,,,34,64,11,4489.02,,34,65,47,4489.02,,34,66,1,4489.02,,34,65,1,4489.02,,34,61,1,4489.02,,35,63,2,4489.02,,34,66,0,4489.02,,35,65,1,4489.02,24.2
52,63,49,51,48,51,50,48,,,34,64,15,4588.78,,34,65,45,4588.78,,34,66,1,4588.78,,34,65,1,4588.78,,34,61,0,4588.78,,35,63,0,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,24.8
52,62,49,51,48,51,50,48,,,34,64,14,4489.02,,34,65,44,4489.02,,34,66,5,4489.02,,34,65,1,4489.02,,34,61,4,4489.02,,35,63,3,4489.02,,34,66,1,4489.02,,35,65,1,4489.02,27.2
52,60,50,51,48,51,49,49,,,34,64,15,4289.51,,34,65,45,4289.51,,34,66,3,4289.51,,34,65,4,4289.51,,34,61,6,4289.51,,35,63,0,4289.51,,34,66,0,4289.51,,35,65,3,4289.51,27.6
52,60,51,51,48,50,50,48,,,34,64,12,4489.02,,34,65,42,4489.02,,34,66,9,4489.02,,34,65,6,4489.02,,34,61,2,4489.02,,35,63,1,4489.02,,34,66,1,4489.02,,35,65,5,4489.02,25.1
52,62,49,51,48,50,49,48,,,34,64,12,4588.78,,34,65,50,4588.78,,34,66,3,4588.78,,34,65,3,4588.78,,34,61,3,4588.78,,35,63,1,4588.78,,34,66,1,4588.78,,35,65,0,4588.78,26.9
52,61,49,51,48,51,50,48,,,34,64,12,4489.02,,34,65,49,4489.02,,34,66,2,4489.02,,34,65,5,4489.02,,34,61,2,4489.02,,35,63,2,4489.02,,34,66,2,4489.02,,35,65,1,4489.02,25.7
51,57,51,54,61,52,50,49,,,34,64,18,4289.51,,34,65,44,4289.51,,34,66,5,4289.51,,34,65,13,4289.51,,34,61,12,4090,,35,63,4,4289.51,,34,66,1,4289.51,,35,65,4,4289.51,29.1
52,61,49,51,49,51,49,48,,,34,64,13,4389.26,,34,65,34,4389.26,,34,66,10,4389.26,,34,65,4,4389.26,,34,61,14,4389.26,,35,63,7,4389.26,,34,66,3,4389.26,,35,65,3,4389.26,30.3
52,62,48,51,48,50,49,48,,,34,64,11,4588.78,,34,65,47,4588.78,,34,66,4,4588.78,,34,65,3,4588.78,,34,61,3,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,1,4489.02,23.9
51,60,49,51,48,51,49,48,,,34,64,17,4289.51,,34,65,47,4289.51,,34,66,6,4289.51,,34,65,2,4289.51,,34,61,1,4289.51,,35,63,0,4289.51,,34,66,1,4289.51,,35,65,4,4289.51,25.5
52,59,50,51,49,51,50,50,,,34,64,14,4389.26,,34,65,37,4389.26,,34,66,5,4389.26,,34,65,1,4389.26,,34,61,10,4389.26,,35,63,5,4389.26,,34,66,3,4289.51,,35,65,4,4389.26,27.4
52,62,49,51,48,51,50,48,,,34,64,6,4588.78,,34,65,45,4588.78,,34,66,6,4588.78,,34,65,3,4588.78,,34,61,2,4588.78,,35,63,2,4588.78,,34,66,0,4588.78,,35,65,2,4588.78,25.7
52,60,49,51,49,51,50,49,,,34,64,11,4389.26,,34,65,45,4389.26,,34,66,4,4389.26,,34,65,0,4389.26,,34,61,3,4389.26,,35,63,2,4389.26,,34,66,1,4389.26,,35,65,2,4389.26,25.2
53,60,51,52,49,52,51,50,,,34,67,10,4289.51,,34,65,45,4289.51,,34,66,9,4289.51,,34,65,4,4289.51,,34,61,6,4289.51,,35,63,2,4289.51,,34,66,4,4289.51,,35,65,10,4289.51,26.5
53,62,52,52,49,51,50,49,,,34,67,11,4588.78,,34,65,47,4588.78,,34,66,2,4588.78,,34,65,0,4588.78,,34,61,1,4588.78,,35,63,4,4588.78,,34,66,0,4588.78,,35,65,2,4588.78,25.1
52,61,51,52,49,50,50,49,,,34,67,11,4389.26,,34,65,41,4389.26,,34,66,3,4389.26,,34,65,2,4389.26,,34,61,2,4389.26,,35,63,1,4389.26,,34,66,0,4389.26,,35,65,0,4389.26,25.1
54,60,55,54,54,54,51,50,,,34,67,15,4289.51,,34,65,45,4289.51,,34,66,13,4289.51,,34,65,15,4289.51,,34,61,9,4289.51,,35,63,6,4289.51,,34,66,8,4289.51,,35,65,8,4289.51,34.2
54,59,62,54,50,52,51,49,,,34,67,16,4389.26,,34,65,47,4389.26,,34,66,15,4389.26,,34,65,10,4389.26,,34,61,7,4389.26,,35,63,2,4389.26,,34,66,0,4389.26,,35,65,6,4389.26,25.4
53,60,50,52,49,51,51,50,,,34,67,14,4289.51,,34,65,46,4289.51,,34,66,8,4289.51,,34,65,1,4289.51,,34,61,4,4289.51,,35,63,4,4289.51,,34,66,5,4289.51,,35,65,5,4289.51,28.5
53,59,51,52,51,52,62,58,,,34,67,14,4289.51,,34,65,31,4289.51,,34,66,9,4289.51,,34,65,8,4289.51,,34,62,17,4289.51,,35,63,4,4289.51,,34,66,6,4289.51,,35,65,10,4289.51,30.8
53,62,51,55,51,52,50,49,,,34,67,7,4389.26,,34,65,45,4389.26,,34,66,4,4389.26,,34,65,2,4289.51,,34,62,5,4289.51,,35,63,0,4389.26,,34,66,0,4389.26,,35,65,3,4389.26,25.4
52,63,49,52,49,51,50,48,,,34,67,13,4588.78,,34,65,48,4588.78,,34,66,2,4588.78,,34,65,0,4588.78,,34,62,1,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,24.1
52,64,49,52,48,51,50,48,,,34,67,16,4588.78,,34,65,47,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,62,0,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,1,4588.78,24.8
52,63,49,51,49,51,50,48,,,34,67,9,4588.78,,34,65,41,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,62,6,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,25.2
52,62,49,51,48,51,50,48,,,34,67,12,4489.02,,34,65,43,4489.02,,34,66,2,4489.02,,34,65,0,4489.02,,34,62,0,4489.02,,35,63,0,4489.02,,34,66,0,4489.02,,35,65,0,4489.02,25.3
52,57,54,52,57,51,50,49,,,34,67,14,4090,,34,65,43,4090,,34,66,9,4090,,34,65,0,4090,,34,62,5,4090,,35,63,5,4090,,34,66,1,4090,,35,65,2,4090,26.9
53,62,50,51,48,51,50,50,,,34,67,18,4489.02,,34,65,47,4588.78,,34,66,2,4489.02,,34,65,1,4588.78,,34,62,0,4489.02,,35,63,3,4489.02,,34,66,0,4489.02,,35,65,5,4588.78,25.9
58,63,49,51,48,50,50,48,,,34,67,10,4489.02,,34,65,45,4588.78,,34,66,2,4389.26,,34,65,1,4489.02,,34,62,4,4588.78,,35,63,2,4489.02,,34,66,1,4389.26,,35,65,1,4588.78,25.1
52,62,48,51,48,51,50,48,,,34,67,9,4588.78,,34,65,45,4588.78,,34,66,1,4588.78,,34,65,1,4588.78,,34,62,3,4588.78,,35,63,4,4588.78,,34,66,0,4588.78,,35,65,2,4588.78,24.8
52,63,48,51,47,50,50,47,,,34,67,8,4588.78,,34,65,45,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,62,3,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,2,4588.78,25.1
52,61,48,52,48,50,50,48,,,34,67,10,4588.78,,34,65,47,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,62,2,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,1,4588.78,25.1
52,63,48,51,48,50,49,48,,,34,67,10,4588.78,,34,65,47,4588.78,,34,66,1,4588.78,,34,65,1,4588.78,,34,62,2,4588.78,,35,63,0,4588.78,,34,66,0,4588.78,,35,65,1,4588.78,25.1
52,63,48,51,51,50,50,48,,,34,67,13,4588.78,,34,65,47,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,62,1,4489.02,,35,63,1,4489.02,,34,66,3,4489.02,,35,65,2,4588.78,25.9
52,62,48,51,48,49,49,47,,,34,67,10,4588.78,,34,65,46,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,62,1,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,25.4
51,61,48,51,48,50,49,48,,,34,67,10,4489.02,,34,65,45,4489.02,,34,66,2,4489.02,,34,65,0,4489.02,,34,62,3,4489.02,,35,63,0,4489.02,,34,66,3,4489.02,,35,65,4,4489.02,26.4
52,61,48,51,47,50,49,47,,,34,67,11,4588.78,,34,65,44,4588.78,,34,66,3,4588.78,,34,65,1,4588.78,,34,62,1,4588.78,,35,63,0,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,24.7
51,62,48,51,47,50,48,47,,,34,67,6,4588.78,,34,65,43,4588.78,,34,66,0,4489.02,,34,65,0,4588.78,,34,62,0,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,2,4588.78,24.6
51,62,48,51,47,49,49,47,,,34,67,11,4588.78,,34,65,45,4588.78,,34,66,1,4588.78,,34,65,0,4588.78,,34,62,2,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,25.1
52,62,48,51,47,50,49,48,,,34,67,12,4588.78,,34,65,47,4588.78,,34,66,0,4588.78,,34,65,1,4588.78,,34,62,1,4588.78,,35,63,1,4588.78,,34,66,1,4588.78,,35,65,0,4588.78,25.3
51,63,48,51,48,50,49,47,,,34,67,18,4588.78,,34,65,45,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,62,4,4588.78,,35,63,2,4588.78,,34,66,0,4588.78,,35,65,1,4588.78,26.2
52,62,48,50,48,49,49,47,,,34,67,9,4588.78,,34,65,46,4588.78,,34,66,0,4588.78,,34,65,1,4588.78,,34,62,1,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,25.1
51,61,48,51,49,50,64,48,,,34,67,13,4489.02,,34,65,47,4489.02,,34,66,1,4389.26,,34,65,3,4489.02,,34,62,2,4489.02,,35,63,1,4489.02,,34,66,6,4489.02,,35,65,2,4489.02,25.3
51,62,48,51,48,49,49,47,,,34,67,12,4588.78,,34,65,44,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,62,0,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,25.5
50,61,48,51,47,50,49,47,,,34,67,12,4588.78,,34,65,46,4588.78,,34,66,1,4588.78,,34,65,1,4588.78,,34,62,3,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,1,4588.78,25.2
51,61,48,51,47,49,49,47,,,34,67,9,4588.78,,34,65,49,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,62,0,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,25
52,62,48,51,48,49,49,47,,,34,67,12,4588.78,,34,65,45,4588.78,,34,66,1,4588.78,,34,65,1,4588.78,,34,62,0,4588.78,,35,63,1,4588.78,,34,66,1,4588.78,,35,65,2,4588.78,25.2
51,62,48,51,47,49,49,47,,,34,67,11,4588.78,,34,65,46,4588.78,,34,66,0,4588.78,,34,65,3,4588.78,,34,62,3,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,24.8
52,62,48,51,48,50,48,47,,,34,67,11,4588.78,,34,65,39,4588.78,,34,66,0,4588.78,,34,65,0,4588.78,,34,62,4,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,25
52,62,48,51,47,50,49,49,,,34,67,12,4588.78,,34,65,47,4588.78,,34,66,4,4588.78,,34,65,0,4588.78,,34,62,2,4588.78,,35,63,1,4588.78,,34,66,0,4588.78,,35,65,0,4588.78,26.7
